annee,date,latitude,longitude,profondeur_km,magnitude,type_magnitude
2024,2024-03-26T02:33:33.412363Z,-20.9985,55.5095,11.4,1.24,Md
2024,2024-03-25T21:44:44.278402Z,-20.9476,55.4394,11.66,1.03,Md
2024,2024-03-22T23:17:01.574582Z,-21.0418,55.508,13.41,0.69,Md
2024,2024-03-22T10:55:16.008452Z,-21.0479,55.522,12.77,0.83,Md
2024,2024-03-21T22:24:12.171867Z,-21.2447,55.7191,-0.58,0.76,Md
2024,2024-03-21T22:15:04.144788Z,-20.9472,55.4385,11.66,1.23,Md
2024,2024-03-21T03:00:50.609710Z,-20.9985,55.5091,11.54,1.48,Md
2024,2024-03-20T02:30:31.541628Z,-20.9851,55.4235,14.28,0.67,Md
2024,2024-03-17T17:11:59.924210Z,-21.2433,55.7099,-0.89,0.6,Md
2024,2024-03-17T09:23:35.303217Z,-21.2423,55.714,-0.4,0.26,Md
2024,2024-03-17T07:34:23.985876Z,-20.9418,55.4316,12.1,0.84,Md
2024,2024-03-16T01:57:58.988065Z,-21.2451,55.7194,-0.62,0.4,Md
2024,2024-03-15T23:50:30.631367Z,-21.2442,55.7178,-0.52,0.6,Md
2024,2024-03-15T04:02:40.273328Z,-21.2452,55.7147,-0.46,1.52,Md
2024,2024-02-19T04:48:59.692075Z,-20.9749,55.4345,11.86,1.43,Md
2024,2024-02-17T22:12:30.860817Z,-21.0309,55.5724,13.69,0.93,Md
2024,2024-02-15T18:48:19.528747Z,-21.4466,55.9176,25.72,1.33,Md
2024,2024-02-14T08:54:48.450549Z,-21.2443,55.7837,13.11,1.38,Md
2024,2024-02-12T16:39:49.353395Z,-20.9642,55.434,11.66,1.07,Md
2024,2024-02-11T17:07:53.715881Z,-21.245,55.7158,2.97,0.4,Md
2024,2024-02-11T10:48:20.186723Z,-21.0115,55.4503,9.07,0.89,Md
2024,2024-02-11T10:41:33.167493Z,-21.0164,55.4453,11.06,1.38,Md
2024,2024-02-09T20:56:26.546417Z,-20.97,55.4354,12.05,1.13,Md
2024,2024-02-05T02:03:08.340223Z,-21.253,55.7803,15.9,1.3,Md
2024,2024-02-04T11:53:00.392145Z,-21.0012,55.4489,10.45,0.8,Md
2024,2024-01-29T02:56:47.476687Z,-20.9735,55.4506,11.62,1.13,Md
2024,2024-01-28T16:48:36.522335Z,-21.128,55.4078,10.79,1.12,Md
2024,2024-01-28T12:49:12.064132Z,-20.9996,55.5943,14.07,1.26,Md
2024,2024-01-28T02:56:16.052074Z,-21.244,55.7178,-0.56,0.81,Md
2024,2024-01-27T03:24:11.122905Z,-21.0579,55.5342,12.66,0.87,Md
2024,2024-01-07T16:47:32.374013Z,-20.9753,55.4483,11.06,0.93,Md
2024,2024-01-07T01:13:52.839874Z,-21.2444,55.7182,-0.61,0.58,Md
2023,2023-12-31T17:29:35.118132Z,-21.2557,55.784,11.66,0.94,Md
2023,2023-12-31T01:55:20.011007Z,-21.2405,55.7848,16.31,1.27,Md
2023,2023-12-22T22:05:26.202205Z,-21.0021,55.4521,11.83,1.15,Md
2023,2023-12-21T15:28:16.052257Z,-21.2505,55.7629,2.58,-0.35,Md
2023,2023-12-21T02:25:06.590741Z,-20.9604,55.4425,11.07,0.97,Md
2023,2023-12-17T19:13:30.616885Z,-21.0526,55.5259,12.22,1.12,Md
2023,2023-12-16T15:57:28.277957Z,-20.9646,55.4413,10.45,0.85,Md
2023,2023-12-14T18:20:41.066445Z,-20.9664,55.4423,10.21,0.69,Md
2023,2023-12-14T11:27:45.297179Z,-21.0521,55.5246,12.22,1.06,Md
2023,2023-12-14T01:18:15.965461Z,-21.0731,55.4167,10.07,1.47,Md
2023,2023-12-12T23:49:41.285907Z,-21.0523,55.5266,12.23,1.11,Md
2023,2023-12-12T20:39:58.437333Z,-20.9675,55.448,11.85,1.23,Md
2023,2023-12-09T23:54:26.422012Z,-21.2428,55.7144,-0.28,0.52,Md
2023,2023-12-08T17:22:53.000495Z,-21.2576,55.7906,6.45,2.8,Md
2023,2023-12-05T15:37:35.129399Z,-21.2189,55.7066,14.34,0.88,Md
2023,2023-11-27T21:31:56.772870Z,-20.9668,55.4519,11.91,0.88,Md
2023,2023-11-23T01:19:25.281029Z,-20.9724,55.4476,11.24,1.07,Md
2023,2023-11-21T17:10:17.658874Z,-20.9666,55.4425,10.34,0.96,Md
2023,2023-11-17T23:34:58.472113Z,-21.4658,55.8583,27.01,1.59,Md
2023,2023-11-16T16:37:41.278742Z,-21.2213,55.5054,27.21,1.24,Md
2023,2023-11-14T01:21:15.916530Z,-20.9702,55.4444,11.17,0.6,Md
2023,2023-11-13T21:05:32.657561Z,-21.0722,55.4157,12.34,1.39,Md
2023,2023-11-13T00:34:13.098808Z,-21.0881,55.6335,22.7,1.5,Md
2023,2023-11-09T06:06:37.472661Z,-20.9988,55.4482,10.68,0.94,Md
2023,2023-11-03T19:34:25.611387Z,-21.2454,55.6983,7.18,0.5,Md
2023,2023-10-30T19:06:58.464253Z,-21.1622,55.5374,19.31,1.0,Md
2023,2023-10-27T22:26:50.639080Z,-20.9717,55.4441,11.4,1.07,Md
2023,2023-10-26T18:48:44.508503Z,-21.0543,55.5283,12.46,0.9,Md
2023,2023-10-25T18:58:13.700597Z,-21.2498,55.7634,2.61,0.62,Md
2023,2023-10-23T00:18:11.806338Z,-20.9668,55.4423,11.4,1.12,Md
2023,2023-10-21T11:28:05.806827Z,-21.0154,55.4077,30.98,1.31,Md
2023,2023-10-20T01:59:07.013067Z,-21.244,55.7182,-0.57,1.7,Md
2023,2023-10-20T01:18:37.607352Z,-20.9994,55.448,10.7,0.71,Md
2023,2023-10-19T20:58:01.777091Z,-20.9767,55.4414,11.59,1.35,Md
2023,2023-10-18T01:38:06.964014Z,-21.2443,55.7009,6.86,0.36,Md
2023,2023-10-16T13:53:03.706634Z,-20.9613,55.4425,10.93,0.83,Md
2023,2023-10-12T13:39:14.395148Z,-21.0999,55.6269,19.34,0.87,Md
2023,2023-10-12T04:09:34.704688Z,-21.2471,55.7606,2.87,0.66,Md
2023,2023-10-10T20:10:25.074358Z,-20.9264,55.2586,23.71,1.53,Md
2023,2023-10-10T14:01:59.267429Z,-21.2447,55.7187,-0.71,0.61,Md
2023,2023-10-10T05:02:01.547012Z,-21.2449,55.7175,-0.51,1.43,Md
2023,2023-10-04T00:36:27.190555Z,-20.9508,55.4403,10.84,1.17,Md
2023,2023-10-01T15:46:51.821573Z,-20.9639,55.432,27.99,2.38,Md
2023,2023-10-01T01:20:27.690172Z,-21.0459,55.5268,13.41,0.85,Md
2023,2023-09-30T00:18:27.147187Z,-21.1186,55.6339,17.99,1.65,Md
2023,2023-09-28T09:56:57.459807Z,-21.239,55.7809,15.33,0.7,Md
2023,2023-09-24T17:50:28.918808Z,-21.011,55.4508,9.0,0.7,Md
2023,2023-09-23T18:27:39.671995Z,-21.2442,55.718,-0.67,0.92,Md
2023,2023-09-21T18:54:26.674995Z,-20.9452,55.436,10.97,0.96,Md
2023,2023-09-20T17:52:10.322707Z,-20.9458,55.4417,11.96,1.07,Md
2023,2023-09-18T01:35:29.130990Z,-20.9362,55.3441,19.5,1.22,Md
2023,2023-09-17T23:06:05.643879Z,-21.0852,55.4177,16.07,1.34,Md
2023,2023-09-17T18:09:38.666482Z,-20.9659,55.4519,13.21,1.0,Md
2023,2023-09-15T16:53:53.600042Z,-21.0459,55.5328,13.6,1.07,Md
2023,2023-09-12T01:11:51.778469Z,-21.2594,55.7437,1.52,1.61,Md
2023,2023-09-12T01:11:46.225510Z,-21.2625,55.7432,1.16,0.22,Md
2023,2023-09-11T19:02:36.212946Z,-21.2438,55.7185,-0.6,0.71,Md
2023,2023-09-10T04:26:02.025608Z,-20.9892,55.4479,11.37,0.81,Md
2023,2023-09-09T21:02:54.955477Z,-21.1827,55.5854,20.37,0.74,Md
2023,2023-09-06T15:42:53.104529Z,-21.043,55.596,20.49,1.13,Md
2023,2023-09-05T00:17:02.618343Z,-20.8934,55.1969,24.1,1.26,Md
2023,2023-09-04T22:15:29.179024Z,-20.8952,55.207,26.86,1.3,Md
2023,2023-08-31T17:04:12.621984Z,-21.2447,55.7185,-0.6,0.69,Md
2023,2023-08-25T04:20:49.323766Z,-21.2444,55.7185,-0.63,1.5,Md
2023,2023-08-22T16:42:21.803895Z,-21.1414,55.3591,19.85,1.29,Md
2023,2023-08-21T22:38:14.007819Z,-20.9552,55.4477,11.74,0.96,Md
2023,2023-08-20T21:03:39.703094Z,-21.4609,55.8145,27.37,1.49,Md
2023,2023-08-19T22:18:31.875933Z,-20.959,55.4392,11.0,1.5,Md
2023,2023-08-19T21:07:14.157627Z,-21.061,55.5356,13.21,0.97,Md
2023,2023-08-19T12:45:37.371142Z,-21.2442,55.718,-0.63,0.65,Md
2023,2023-08-18T08:00:23.879964Z,-21.1211,55.6052,21.73,0.83,Md
2023,2023-08-18T00:10:29.901591Z,-21.1392,55.6207,20.46,0.84,Md
2023,2023-08-17T09:25:22.110835Z,-21.2442,55.7189,-0.67,0.39,Md
2023,2023-08-16T12:56:08.521292Z,-21.2442,55.718,-0.54,0.7,Md
2023,2023-08-15T14:09:17.358813Z,-21.2447,55.7178,-0.49,0.7,Md
2023,2023-08-14T18:30:27.331177Z,-21.032,55.5594,14.21,1.28,Md
2023,2023-08-13T13:18:00.714350Z,-21.2318,55.5517,23.96,1.22,Md
2023,2023-08-11T16:31:52.690632Z,-21.0657,55.5773,17.85,1.83,Md
2023,2023-08-11T11:48:10.118640Z,-21.0628,55.5899,15.42,1.27,Md
2023,2023-08-11T07:12:43.677665Z,-21.047,55.5294,19.69,1.12,Md
2023,2023-08-10T17:29:35.761648Z,-21.0961,55.7181,20.03,1.25,Md
2023,2023-08-05T01:01:10.217849Z,-20.9458,55.4408,11.66,0.86,Md
2023,2023-08-03T09:36:10.627053Z,-21.2444,55.7185,-0.79,1.52,Md
2023,2023-08-02T23:19:13.096345Z,-21.1584,55.4171,16.07,1.43,Md
2023,2023-08-02T21:36:40.535623Z,-20.9342,55.4591,12.46,0.94,Md
2023,2023-07-14T12:42:03.913521Z,-21.0655,55.4033,12.03,0.85,Md
2023,2023-07-12T22:40:10.418959Z,-20.9472,55.4403,11.25,1.1,Md
2023,2023-07-07T23:05:54.888116Z,-21.2442,55.7166,-0.66,0.73,Md
2023,2023-07-06T22:00:46.473323Z,-20.9675,55.4333,24.29,0.89,Md
2023,2023-07-06T21:30:57.274935Z,-21.2607,55.7439,0.7,0.64,Md
2023,2023-07-05T14:38:47.988369Z,-21.2227,55.5022,25.64,1.27,Md
2023,2023-07-04T17:04:08.168796Z,-21.244,55.7194,-0.45,2.31,Md
2023,2023-07-04T13:07:52.926188Z,-21.2426,55.7115,-0.49,1.33,Md
2023,2023-07-04T13:06:11.208295Z,-21.2424,55.7115,-0.2,0.68,Md
2023,2023-07-04T11:31:26.070641Z,-21.2437,55.713,-0.42,0.97,Md
2023,2023-07-04T10:45:49.486431Z,-21.2447,55.7155,-0.5,0.42,Md
2023,2023-07-03T19:27:54.343092Z,-21.2453,55.7155,-0.57,0.52,Md
2023,2023-07-03T16:54:32.949753Z,-21.246,55.7175,-0.58,0.91,Md
2023,2023-07-03T10:18:35.333198Z,-21.2451,55.7134,-0.61,0.65,Md
2023,2023-07-03T08:53:57.981310Z,-21.2449,55.7143,-0.41,1.16,Md
2023,2023-07-03T08:18:27.860565Z,-21.245,55.7149,-0.37,0.61,Md
2023,2023-07-03T07:32:01.692712Z,-21.2413,55.7122,-0.66,0.54,Md
2023,2023-07-03T06:13:11.670447Z,-21.2431,55.7125,-0.39,1.67,Md
2023,2023-07-03T05:54:49.564459Z,-21.2442,55.7194,-0.2,0.61,Md
2023,2023-07-03T04:02:06.514737Z,-21.2451,55.7129,-0.69,0.81,Md
2023,2023-07-03T02:53:03.975459Z,-21.2453,55.7132,-0.54,1.47,Md
2023,2023-07-02T23:38:41.927542Z,-21.2447,55.7189,-0.54,0.8,Md
2023,2023-07-02T23:06:13.073690Z,-21.246,55.7164,-0.32,0.74,Md
2023,2023-07-02T18:20:32.944584Z,-21.2444,55.7194,-0.49,0.51,Md
2023,2023-07-02T16:12:14.033542Z,-21.2453,55.7139,-0.4,0.85,Md
2023,2023-07-02T14:36:51.714246Z,-21.2401,55.7167,-0.25,0.53,Md
2023,2023-07-02T13:09:35.187374Z,-21.244,55.7185,-0.48,1.41,Md
2023,2023-07-02T13:02:36.733773Z,-21.2447,55.7148,-0.4,0.57,Md
2023,2023-07-02T12:55:13.364190Z,-21.2437,55.7195,-0.52,1.15,Md
2023,2023-07-02T12:53:24.432565Z,-21.2447,55.7182,-0.63,1.46,Md
2023,2023-07-02T11:42:19.512253Z,-21.2719,55.7417,-2.1,0.21,Md
2023,2023-07-02T11:02:37.426329Z,-21.244,55.7194,-0.78,0.55,Md
2023,2023-07-02T10:44:33.577756Z,-21.2447,55.7157,-0.32,1.37,Md
2023,2023-07-02T10:38:58.489438Z,-21.2647,55.7409,0.02,0.6,Md
2023,2023-07-02T10:33:58.798478Z,-21.246,55.7143,-0.51,0.82,Md
2023,2023-07-02T10:29:07.122064Z,-21.2404,55.7168,-0.38,0.61,Md
2023,2023-07-02T10:25:05.675237Z,-21.2456,55.7134,-0.57,0.78,Md
2023,2023-07-02T10:05:14.044200Z,-21.2435,55.7187,-0.17,1.14,Md
2023,2023-07-02T09:32:15.130964Z,-21.2578,55.7425,0.78,1.04,Md
2023,2023-07-02T08:37:54.213758Z,-21.2402,55.7159,-0.21,1.12,Md
2023,2023-07-02T08:31:47.361086Z,-21.2381,55.733,0.66,1.69,Md
2023,2023-07-02T08:26:13.515498Z,-21.24,55.7327,0.92,1.53,Md
2023,2023-07-02T08:14:36.789776Z,-21.2391,55.7336,0.82,1.37,Md
2023,2023-07-02T07:53:18.229676Z,-21.2383,55.7342,1.06,1.0,Md
2023,2023-07-02T07:41:04.090700Z,-21.2395,55.7322,1.32,1.44,Md
2023,2023-07-02T07:37:29.888331Z,-21.2386,55.7324,0.8,1.62,Md
2023,2023-07-02T07:32:55.622120Z,-21.2456,55.7155,-0.67,0.38,Md
2023,2023-07-02T07:04:42.378240Z,-21.2429,55.7184,0.03,0.7,Md
2023,2023-07-02T06:40:43.738248Z,-21.2441,55.7186,-0.37,1.32,Md
2023,2023-07-02T06:17:28.496647Z,-21.2453,55.7157,-0.5,1.12,Md
2023,2023-07-02T06:09:25.042680Z,-21.245,55.7158,-0.44,0.49,Md
2023,2023-07-02T05:57:08.686030Z,-21.2418,55.7136,-0.28,0.49,Md
2023,2023-07-02T05:54:02.650089Z,-21.2435,55.7198,-0.77,0.62,Md
2023,2023-07-02T05:29:02.075048Z,-21.254,55.7277,-0.16,0.43,Md
2023,2023-07-02T05:15:52.927744Z,-21.245,55.7167,-0.52,0.66,Md
2023,2023-07-02T04:52:01.848689Z,-21.2405,55.7162,-0.37,0.72,Md
2023,2023-07-02T04:46:46.224325Z,-21.2414,55.7162,-0.44,0.49,Md
2023,2023-07-02T04:45:45.336114Z,-21.2416,55.7146,-0.21,0.62,Md
2023,2023-07-02T04:34:34.343050Z,-21.2444,55.7182,-0.68,0.66,Md
2023,2023-07-02T04:20:29.698274Z,-21.2397,55.717,-0.22,0.55,Md
2023,2023-07-02T04:17:40.731268Z,-21.2514,55.7254,-0.28,0.72,Md
2023,2023-07-02T04:11:22.001512Z,-21.242,55.7168,-0.31,0.28,Md
2023,2023-07-02T03:59:19.792819Z,-21.2435,55.7182,-0.12,0.89,Md
2023,2023-07-02T03:58:12.484153Z,-21.2453,55.7159,-0.37,1.23,Md
2023,2023-07-02T03:57:28.805066Z,-21.2458,55.7175,-0.62,0.42,Md
2023,2023-07-02T03:54:58.918783Z,-21.2458,55.7162,-0.5,1.07,Md
2023,2023-07-02T03:46:37.465625Z,-21.2415,55.7171,-0.29,0.58,Md
2023,2023-07-02T03:45:57.154224Z,-21.2418,55.7187,0.24,0.52,Md
2023,2023-07-02T03:43:17.652346Z,-21.2424,55.7189,-0.14,0.87,Md
2023,2023-07-02T03:40:55.808200Z,-21.2435,55.7194,-0.31,1.35,Md
2023,2023-07-02T02:28:08.683298Z,-21.2442,55.7191,-0.35,1.03,Md
2023,2023-07-02T02:10:38.816519Z,-21.2411,55.7184,-0.05,0.73,Md
2023,2023-07-01T23:08:47.067602Z,-21.2456,55.7173,-0.43,1.17,Md
2023,2023-07-01T05:25:25.026691Z,-21.2442,55.7109,-0.44,0.54,Md
2023,2023-07-01T04:47:53.852989Z,-21.2406,55.7184,-0.12,0.13,Md
2023,2023-07-01T03:52:24.477148Z,-21.2413,55.7168,-0.26,1.45,Md
2023,2023-07-01T03:20:52.269808Z,-21.242,55.7111,-0.44,0.69,Md
2023,2023-06-30T17:35:44.908957Z,-21.2456,55.7173,0.54,0.34,Md
2023,2023-06-30T11:10:52.217028Z,-21.2426,55.7145,0.03,1.01,Md
2023,2023-06-29T21:04:21.651146Z,-21.2429,55.7187,-0.37,1.75,Md
2023,2023-06-29T15:42:50.631001Z,-21.2437,55.7126,-0.54,0.68,Md
2023,2023-06-28T03:21:52.189701Z,-21.2444,55.7182,-0.58,0.47,Md
2023,2023-06-28T00:46:34.470283Z,-21.2442,55.7182,-0.46,1.74,Md
2023,2023-06-28T00:22:37.737685Z,-21.2453,55.7169,-0.41,1.3,Md
2023,2023-06-28T00:19:57.425419Z,-21.2452,55.7165,-0.46,1.69,Md
2023,2023-06-27T22:02:07.792649Z,-21.245,55.7167,-0.47,1.16,Md
2023,2023-06-27T18:19:33.906416Z,-21.2441,55.7186,-0.54,0.65,Md
2023,2023-06-26T23:14:43.843684Z,-21.2418,55.7134,-0.63,0.48,Md
2023,2023-06-26T22:24:11.352728Z,-21.2444,55.7185,-0.55,0.66,Md
2023,2023-06-26T17:21:48.718549Z,-21.2447,55.7148,-0.39,1.86,Md
2023,2023-06-26T05:42:04.876067Z,-21.2444,55.718,-0.56,0.6,Md
2023,2023-06-25T12:38:20.201933Z,-21.2415,55.7154,-0.39,0.73,Md
2023,2023-06-25T02:24:48.731968Z,-21.2448,55.7188,-0.82,0.68,Md
2023,2023-06-23T20:33:51.531127Z,-21.2426,55.7189,-0.38,0.34,Md
2023,2023-06-23T19:02:08.823272Z,-21.2435,55.718,-0.41,0.86,Md
2023,2023-06-22T23:44:06.229418Z,-21.244,55.7152,-0.48,0.94,Md
2023,2023-06-22T23:24:57.667909Z,-21.244,55.7168,-0.68,0.4,Md
2023,2023-06-22T17:03:42.988308Z,-21.2445,55.719,-0.52,0.61,Md
2023,2023-06-22T16:47:39.283013Z,-21.2415,55.7127,-0.58,0.33,Md
2023,2023-06-22T13:45:28.452900Z,-21.2441,55.7186,-0.4,1.05,Md
2023,2023-06-22T06:32:46.664004Z,-21.2429,55.7187,-0.39,0.32,Md
2023,2023-06-21T19:38:56.879769Z,-21.2418,55.7168,-0.49,0.63,Md
2023,2023-06-21T17:17:40.630810Z,-21.2413,55.7145,-0.44,0.58,Md
2023,2023-06-21T13:44:20.985072Z,-21.2444,55.7185,-0.48,0.52,Md
2023,2023-06-21T05:18:57.658148Z,-21.2444,55.7187,-0.55,0.81,Md
2023,2023-06-21T02:49:57.636406Z,-21.2442,55.7113,-0.52,0.86,Md
2023,2023-06-21T02:18:53.016272Z,-21.2447,55.7189,-0.77,0.74,Md
2023,2023-06-21T00:49:29.292011Z,-21.0447,55.5261,13.23,0.84,Md
2023,2023-06-20T23:35:50.763638Z,-21.2418,55.7173,-0.43,0.86,Md
2023,2023-06-20T23:27:05.775650Z,-21.2418,55.7168,-0.39,1.53,Md
2023,2023-06-20T20:25:28.053603Z,-21.2444,55.7187,-0.49,0.56,Md
2023,2023-06-20T16:27:34.514164Z,-21.2453,55.7175,-0.43,0.79,Md
2023,2023-06-20T13:39:05.293090Z,-21.2413,55.7171,-0.41,0.57,Md
2023,2023-06-20T02:16:36.160026Z,-21.2411,55.7161,-0.78,0.77,Md
2023,2023-06-19T15:06:15.955871Z,-21.2445,55.719,-0.61,0.51,Md
2023,2023-06-19T00:53:58.858558Z,-21.2419,55.7126,-0.57,0.8,Md
2023,2023-06-17T17:57:09.277042Z,-21.2411,55.7129,-0.32,0.53,Md
2023,2023-06-17T17:36:09.641855Z,-21.245,55.7167,-0.4,0.61,Md
2023,2023-06-17T16:21:58.667562Z,-21.244,55.7182,-0.4,1.51,Md
2023,2023-06-17T14:47:40.905754Z,-21.2447,55.7191,-0.66,0.45,Md
2023,2023-06-17T14:31:07.621381Z,-21.2404,55.7168,-0.33,0.54,Md
2023,2023-06-17T14:26:31.157820Z,-21.2447,55.7185,-0.5,1.07,Md
2023,2023-06-17T10:12:14.125147Z,-21.2418,55.7171,-0.43,0.64,Md
2023,2023-06-16T02:20:46.557354Z,-21.2404,55.717,-0.34,0.54,Md
2023,2023-06-15T07:26:34.071752Z,-21.2447,55.7187,-0.73,0.8,Md
2023,2023-06-14T18:27:49.256068Z,-21.2444,55.7187,-0.68,0.47,Md
2023,2023-06-14T16:51:12.882312Z,-21.2444,55.7113,-1.18,0.65,Md
2023,2023-06-13T22:15:18.042627Z,-21.244,55.7152,-0.54,0.5,Md
2023,2023-06-13T21:58:04.776175Z,-21.242,55.7173,-0.45,0.43,Md
2023,2023-06-13T14:37:19.596633Z,-21.2456,55.7166,-0.38,1.79,Md
2023,2023-06-13T11:10:55.234256Z,-21.2447,55.7185,-0.71,0.63,Md
2023,2023-06-13T09:52:39.583801Z,-21.2442,55.7182,-0.51,1.78,Md
2023,2023-06-12T22:43:35.780732Z,-21.2442,55.7164,-0.61,0.54,Md
2023,2023-06-12T17:08:16.448384Z,-21.0097,55.5854,16.17,1.06,Md
2023,2023-06-12T17:01:12.079540Z,-21.2428,55.7181,-0.3,0.77,Md
2023,2023-06-12T09:50:07.483665Z,-21.2451,55.7168,-0.49,0.91,Md
2023,2023-06-12T07:10:13.484575Z,-21.2451,55.718,-0.69,1.04,Md
2023,2023-06-12T04:43:33.795286Z,-21.2415,55.7166,-0.35,0.88,Md
2023,2023-06-12T00:57:46.342492Z,-21.2449,55.7189,-0.6,0.25,Md
2023,2023-06-11T12:12:58.325965Z,-21.2428,55.7144,-0.4,0.32,Md
2023,2023-06-10T23:31:23.100605Z,-21.2456,55.718,-0.68,0.38,Md
2023,2023-06-10T16:06:23.884387Z,-21.2449,55.7187,-0.81,0.57,Md
2023,2023-06-10T12:53:45.902398Z,-21.244,55.7182,-0.21,0.9,Md
2023,2023-06-10T05:05:20.327575Z,-21.2453,55.7169,-0.37,0.74,Md
2023,2023-06-09T11:09:33.293107Z,-21.2447,55.7187,-0.51,0.45,Md
2023,2023-06-04T09:43:05.967020Z,-21.2442,55.7182,-0.49,0.69,Md
2023,2023-06-03T14:24:23.288716Z,-21.0445,55.5342,13.75,0.91,Md
2023,2023-06-02T18:41:48.620303Z,-21.2451,55.7189,-0.49,0.17,Md
2023,2023-06-01T23:25:02.810588Z,-20.9418,55.4444,10.72,0.85,Md
2023,2023-06-01T18:58:09.460957Z,-21.1776,55.5635,23.31,0.9,Md
2023,2023-06-01T11:33:26.416763Z,-21.2451,55.715,-0.43,0.51,Md
2023,2023-05-31T16:31:46.284972Z,-21.0468,55.5613,16.22,0.9,Md
2023,2023-05-27T05:09:47.968640Z,-21.249,55.4936,22.27,0.91,Md
2023,2023-05-26T05:32:42.532026Z,-21.2452,55.5573,22.99,0.88,Md
2023,2023-05-25T18:11:31.040527Z,-21.2463,55.7839,12.42,0.51,Md
2023,2023-05-25T14:27:40.899447Z,-21.2431,55.7182,-0.49,0.42,Md
2023,2023-05-25T09:47:24.005301Z,-21.2415,55.7168,-0.33,0.69,Md
2023,2023-05-25T09:46:28.415553Z,-21.2413,55.7171,-0.4,0.97,Md
2023,2023-05-25T03:32:40.679205Z,-21.2453,55.7169,-0.56,0.61,Md
2023,2023-05-23T13:48:33.754338Z,-21.2447,55.7191,-0.62,0.7,Md
2023,2023-05-21T18:42:35.106697Z,-21.2418,55.718,-0.61,0.1,Md
2023,2023-05-19T09:25:26.981041Z,-21.2456,55.7166,-0.41,0.7,Md
2023,2023-05-19T00:41:55.057779Z,-21.2451,55.7192,-0.75,0.47,Md
2023,2023-05-18T17:15:06.411988Z,-21.2416,55.6999,7.05,0.47,Md
2023,2023-05-18T14:38:04.876900Z,-21.2428,55.6997,6.72,0.43,Md
2023,2023-05-17T17:16:17.421021Z,-21.2444,55.7185,-0.51,1.02,Md
2023,2023-05-17T13:35:39.611170Z,-21.2451,55.718,-0.48,1.25,Md
2023,2023-05-16T21:43:55.257501Z,-21.1577,55.5144,17.8,1.2,Md
2023,2023-05-16T15:17:05.802030Z,-21.2437,55.6965,8.1,0.44,Md
2023,2023-05-09T14:29:33.658897Z,-21.2444,55.7194,-0.83,0.12,Md
2023,2023-05-03T13:02:50.944188Z,-21.2444,55.7185,-0.57,0.92,Md
2023,2023-05-03T12:11:10.920629Z,-21.2447,55.7191,-0.72,0.67,Md
2023,2023-05-03T10:08:31.210859Z,-21.2447,55.7187,-0.79,0.83,Md
2023,2023-05-03T03:05:11.892118Z,-21.2435,55.7161,-0.4,0.36,Md
2023,2023-05-02T21:42:58.810559Z,-21.2419,55.7158,-0.57,0.17,Md
2023,2023-05-02T07:17:31.250674Z,-21.3234,55.794,35.29,1.96,Md
2023,2023-05-01T21:33:33.580364Z,-21.2458,55.7164,-0.41,0.46,Md
2023,2023-05-01T02:49:54.145080Z,-21.2864,55.7114,0.75,0.8,Md
2023,2023-04-30T17:36:53.768533Z,-21.2458,55.7175,-0.78,0.32,Md
2023,2023-04-30T17:24:14.420079Z,-21.2413,55.7171,-0.37,0.77,Md
2023,2023-04-30T15:28:34.795371Z,-21.2444,55.7185,-0.43,0.48,Md
2023,2023-04-30T12:16:18.006837Z,-21.2442,55.7182,-0.38,0.77,Md
2023,2023-04-29T22:55:20.250887Z,-21.2453,55.7173,-0.49,0.28,Md
2023,2023-04-29T20:30:05.331612Z,-21.0508,55.6482,16.12,1.45,Md
2023,2023-04-29T06:08:51.576031Z,-21.2865,55.7111,1.06,0.9,Md
2023,2023-04-28T12:03:29.382045Z,-21.2477,55.7609,2.82,0.38,Md
2023,2023-04-28T07:42:12.303338Z,-21.2456,55.7171,-0.45,0.85,Md
2023,2023-04-28T06:49:36.470227Z,-21.2416,55.7137,-0.31,0.36,Md
2023,2023-04-27T19:30:27.920654Z,-21.2447,55.7159,-0.52,0.59,Md
2023,2023-04-27T13:10:27.730714Z,-21.2447,55.7185,-0.55,0.38,Md
2023,2023-04-27T11:07:45.167289Z,-21.2447,55.7182,-0.52,1.14,Md
2023,2023-04-27T07:54:35.015884Z,-21.2444,55.718,-0.48,1.79,Md
2023,2023-04-27T02:08:17.426340Z,-21.0454,55.5355,14.28,0.96,Md
2023,2023-04-26T15:24:11.362151Z,-21.2433,55.7148,-0.4,0.31,Md
2023,2023-04-26T01:19:49.795439Z,-21.0463,55.5466,14.72,0.97,Md
2023,2023-04-25T21:51:35.494571Z,-21.2444,55.7152,-0.58,0.71,Md
2023,2023-04-25T10:19:43.881742Z,-21.2456,55.7166,-0.41,0.86,Md
2023,2023-04-25T06:56:52.407223Z,-21.244,55.7194,-0.92,0.44,Md
2023,2023-04-25T03:48:33.545684Z,-21.2438,55.7187,-0.44,0.24,Md
2023,2023-04-24T21:29:13.965110Z,-21.0503,55.5278,13.19,0.92,Md
2023,2023-04-24T20:23:56.110676Z,-21.2442,55.7187,-0.51,0.51,Md
2023,2023-04-24T18:23:33.970901Z,-21.2426,55.7143,-0.18,0.32,Md
2023,2023-04-24T03:25:06.287700Z,-21.2443,55.7183,-0.46,1.08,Md
2023,2023-04-24T00:20:36.925157Z,-21.2442,55.7187,-0.45,0.78,Md
